name,value,year,lastValue,rank,color
"Fly larva",1060.0,1987.0,1026.0,74,"red"
"Bacillus anthracis",1052.0,1987.0,1040.0,75,"red"
"DENV",1038.0,1987.0,962.0,76,"red"
"Klebsiella",1007.0,1987.0,994.0,77,"red"
"Borrelia",993.0,1987.0,825.0,78,"red"
"Japanese encephalitis virus",979.0,1987.0,951.0,79,"red"
"Bartonella",897.0,1987.0,879.0,80,"red"
"Tick",897.0,1987.0,845.0,81,"red"
"Actinomycetoma",881.0,1987.0,843.0,82,"red"
"LCMV",829.0,1987.0,799.0,83,"red"
"Hantavirus",813.0,1987.0,735.0,84,"red"
"Pediculus",813.0,1987.0,778.0,85,"red"
"Dirofilaria",786.0,1987.0,735.0,86,"red"
"Sporothrix",774.0,1987.0,750.0,87,"red"
"Poxvirus",749.0,1987.0,726.0,88,"red"
"Corynebacterium",740.0,1987.0,696.0,89,"red"
"Hymenolepis",662.0,1987.0,640.0,90,"red"
"Theileria",645.0,1987.0,602.0,91,"red"
"Opisthorchis",580.0,1987.0,541.0,92,"red"
"Sarcocystis",552.0,1987.0,517.0,93,"red"
"Orientia tsutsugamushi",550.0,1987.0,537.0,94,"red"
"Paragonimus",536.0,1987.0,513.0,95,"red"
"Molluscum Contagiosum virus",492.0,1987.0,473.0,96,"red"
"JCV",461.0,1987.0,426.0,97,"red"
"Toxocara",458.0,1987.0,415.0,98,"red"
"Eurotiomycetes",445.0,1987.0,431.0,99,"red"
"Paracoccidioides brasiliensis",440.0,1987.0,410.0,100,"red"
"Ostertagia",406.0,1987.0,372.0,101,"red"
"Burkholderia",391.0,1987.0,378.0,102,"red"
"Haemophilus ducreyi",388.0,1987.0,374.0,103,"red"
"Staphylococcus aureus",375.0,1987.0,356.0,104,"red"
"Phlebovirus",373.0,1987.0,356.0,105,"red"
"Cryptosporidium",361.0,1987.0,230.0,106,"red"
"Nematodes",360.0,1987.0,332.0,107,"red"
"Fusobacterium",357.0,1987.0,340.0,108,"red"
"Guinea worm",339.0,1987.0,320.0,109,"red"
"Diphyllobothrium",336.0,1987.0,325.0,110,"red"
"Erysipelothrix",326.0,1987.0,323.0,111,"red"
"Trichostrongylus",324.0,1987.0,309.0,112,"red"
"HDV",322.0,1987.0,163.0,113,"red"
"Haemonchus",316.0,1987.0,292.0,114,"red"
"SLEV",295.0,1987.0,286.0,115,"red"
"Clonorchis",279.0,1987.0,270.0,116,"red"
"Bordetella",243.0,1987.0,222.0,117,"red"
"Balantidium coli",241.0,1987.0,238.0,118,"red"
"Rhinosporidium seeberi",231.0,1987.0,226.0,119,"red"
"Oesophagostomum",224.0,1987.0,220.0,120,"red"
"Hypoderma",214.0,1987.0,209.0,121,"red"
"Coxsackievirus",206.0,1987.0,204.0,122,"red"
"Orf virus",195.0,1987.0,189.0,123,"red"
"Lassa virus",185.0,1987.0,171.0,124,"red"
"VEEV",169.0,1987.0,166.0,125,"red"
"Loa loa",165.0,1987.0,156.0,126,"red"
"Necator",161.0,1987.0,148.0,127,"red"
"Dipetalonema",160.0,1987.0,148.0,128,"red"
"Ascaridia",160.0,1987.0,149.0,129,"red"
"HHV",154.0,1987.0,153.0,130,"red"
"Orthobunyavirus",145.0,1987.0,138.0,131,"red"
"Spirometra",130.0,1987.0,124.0,132,"red"
"Streptobacillus moniliformis or Spirillum minus",122.0,1987.0,120.0,133,"red"
"Dicrocoelium",113.0,1987.0,111.0,134,"red"
"Geotrichum candidum",102.0,1987.0,99.0,135,"red"
"Moniezia expansa",102.0,1987.0,98.0,136,"red"
"WNV",100.0,1987.0,99.0,137,"red"
"Marburg virus",83.0,1987.0,82.0,138,"red"
"Coltivirus",82.0,1987.0,81.0,139,"red"
"LIV",77.0,1987.0,75.0,140,"red"
"CCHFV",70.0,1987.0,63.0,141,"red"
"Mansonella",69.0,1987.0,63.0,142,"red"
"Bornavirus",61.0,1987.0,59.0,143,"red"
"Actinobacillus",48.0,1987.0,46.0,144,"red"
"Setaria",47.0,1987.0,40.0,145,"red"
"Cochliomyia",43.0,1987.0,40.0,146,"red"
"Enoplida",38.0,1987.0,36.0,147,"red"
"Echinostoma",35.0,1987.0,34.0,148,"red"
"Dientamoeba fragilis",23.0,1987.0,22.0,149,"red"
"Trombiculidae",22.0,1987.0,21.0,150,"red"
"OHFV",15.0,1987.0,14.0,151,"red"
"HTLV1",1.0,1987.0,0.0,152,"red"
"Mycobacterium tuberculosis",65720.0,1988.0,64645.0,1,"red"
"HIV",17088.0,1988.0,10734.0,2,"red"
"Plasmodium",16759.0,1988.0,16021.0,3,"red"
"HAV",15240.0,1988.0,15084.0,4,"red"
"Poliovirus",14367.0,1988.0,14249.0,5,"red"
"Mycobacterium leprae",12679.0,1988.0,12170.0,6,"red"
"HBV",12421.0,1988.0,11424.0,7,"red"
"Schistosoma",11528.0,1988.0,11148.0,8,"red"
"Influenza virus",11311.0,1988.0,11065.0,9,"red"
"Candida",11308.0,1988.0,10764.0,10,"red"
"Clostridium",9794.0,1988.0,9631.0,11,"red"
"Salmonella enterica",9076.0,1988.0,8937.0,12,"red"
"Streptococcus pyogenes",8658.0,1988.0,8578.0,13,"red"
"Neisseria gonorrhoeae",7721.0,1988.0,7511.0,14,"red"
"Measles virus",7608.0,1988.0,7384.0,15,"red"
"Toxoplasma",7195.0,1988.0,6996.0,16,"red"
"Brucella",7076.0,1988.0,6948.0,17,"red"
"HSV",7074.0,1988.0,6598.0,18,"red"
"Echinococcus",6761.0,1988.0,6604.0,19,"red"
"Varicella Zoster virus",6681.0,1988.0,6415.0,20,"red"
"Treponema",6424.0,1988.0,6292.0,21,"red"
"Leishmania",6317.0,1988.0,6036.0,22,"red"
"Chlamydia",5863.0,1988.0,5748.0,23,"red"
"Rubella",5257.0,1988.0,5151.0,24,"red"
"EBV",4971.0,1988.0,4842.0,25,"red"
"Trypanosoma",4947.0,1988.0,4799.0,26,"red"
"Shigella",4898.0,1988.0,4787.0,27,"red"
"Leptospira",4684.0,1988.0,4598.0,28,"red"
"Entamoeba histolytica",4681.0,1988.0,4613.0,29,"red"
"Rabies virus",4574.0,1988.0,4398.0,30,"red"
"Trichomonas vaginalis",4484.0,1988.0,4415.0,31,"red"
"Filarial worms",4140.0,1988.0,3950.0,32,"red"
"Aspergillus",3994.0,1988.0,3760.0,33,"red"
"Variola",3889.0,1988.0,3863.0,34,"red"
"Ascaris",3743.0,1988.0,3682.0,35,"red"
"Vibrio cholerae",3719.0,1988.0,3656.0,36,"red"
"Trypanosoma cruzi",3338.0,1988.0,3164.0,37,"red"
"Histoplasma capsulatum",3113.0,1988.0,3043.0,38,"red"
"Mumps virus",2665.0,1988.0,2600.0,39,"red"
"Cryptococcus",2626.0,1988.0,2488.0,40,"red"
"Rickettsia",2626.0,1988.0,2587.0,41,"red"
"Trichinella",2613.0,1988.0,2537.0,42,"red"
"Coccidia",2561.0,1988.0,2456.0,43,"red"
"Listeria monocytogenes",2505.0,1988.0,2357.0,44,"red"
"Pneumocystis jirovecii",2413.0,1988.0,2163.0,45,"red"
"Actinomyces",2386.0,1988.0,2322.0,46,"red"
"Giardia lamblia",2329.0,1988.0,2235.0,47,"red"
"Protozoan",2320.0,1988.0,2212.0,48,"red"
"Yersinia pestis",2266.0,1988.0,2216.0,49,"red"
"Trichophyton",2172.0,1988.0,2114.0,50,"red"
"Pasteurella",2169.0,1988.0,2092.0,51,"red"
"Coxiella burnetii",2109.0,1988.0,2047.0,52,"red"
"Taenia solium.",1890.0,1988.0,1799.0,53,"red"
"Onchocerca",1806.0,1988.0,1722.0,54,"red"
"Legionella",1763.0,1988.0,1603.0,55,"red"
"Blastomyces dermatitidis",1682.0,1988.0,1655.0,56,"red"
"Vaccinia virus",1632.0,1988.0,1622.0,57,"red"
"Fasciola",1616.0,1988.0,1564.0,58,"red"
"Strongyloides",1541.0,1988.0,1485.0,59,"red"
"Coccidioides",1533.0,1988.0,1493.0,60,"red"
"Trichostrongyloidea",1526.0,1988.0,1424.0,61,"red"
"HCV",1447.0,1988.0,1254.0,62,"red"
"HPV",1423.0,1988.0,1270.0,63,"red"
"Newcastle disease virus",1380.0,1988.0,1362.0,64,"red"
"YFV",1371.0,1988.0,1354.0,65,"red"
"Sarcoptes scabiei",1324.0,1988.0,1283.0,66,"red"
"Enterobius vermicularis",1322.0,1988.0,1298.0,67,"red"
"Acari",1321.0,1988.0,1267.0,68,"red"
"Babesia",1273.0,1988.0,1235.0,69,"red"
"Ancylostoma",1256.0,1988.0,1239.0,70,"red"
"TBEV",1241.0,1988.0,1210.0,71,"red"
"Nocardial",1210.0,1988.0,1173.0,72,"red"
"Borrelia",1199.0,1988.0,993.0,73,"red"
"Trichuris trichiura",1157.0,1988.0,1141.0,74,"red"
"DENV",1091.0,1988.0,1038.0,75,"red"
"Fly larva",1085.0,1988.0,1060.0,76,"red"
"Bacillus anthracis",1074.0,1988.0,1052.0,77,"red"
"Klebsiella",1027.0,1988.0,1007.0,78,"red"
"Japanese encephalitis virus",1017.0,1988.0,979.0,79,"red"
"Tick",966.0,1988.0,897.0,80,"red"
"Bartonella",921.0,1988.0,897.0,81,"red"
"Actinomycetoma",901.0,1988.0,881.0,82,"red"
"Hantavirus",881.0,1988.0,813.0,83,"red"
"LCMV",859.0,1988.0,829.0,84,"red"
"Pediculus",852.0,1988.0,813.0,85,"red"
"Dirofilaria",822.0,1988.0,786.0,86,"red"
"Sporothrix",804.0,1988.0,774.0,87,"red"
"Corynebacterium",780.0,1988.0,740.0,88,"red"
"Poxvirus",770.0,1988.0,749.0,89,"red"
"Theileria",684.0,1988.0,645.0,90,"red"
"Hymenolepis",681.0,1988.0,662.0,91,"red"
"Opisthorchis",622.0,1988.0,580.0,92,"red"
"Sarcocystis",580.0,1988.0,552.0,93,"red"
"Orientia tsutsugamushi",567.0,1988.0,550.0,94,"red"
"Paragonimus",555.0,1988.0,536.0,95,"red"
"Molluscum Contagiosum virus",510.0,1988.0,492.0,96,"red"
"JCV",509.0,1988.0,461.0,97,"red"
"Toxocara",480.0,1988.0,458.0,98,"red"
"Paracoccidioides brasiliensis",474.0,1988.0,440.0,99,"red"
"Cryptosporidium",463.0,1988.0,361.0,100,"red"
"Eurotiomycetes",460.0,1988.0,445.0,101,"red"
"Ostertagia",452.0,1988.0,406.0,102,"red"
"HDV",431.0,1988.0,322.0,103,"red"
"Burkholderia",413.0,1988.0,391.0,104,"red"
"Haemophilus ducreyi",407.0,1988.0,388.0,105,"red"
"Staphylococcus aureus",401.0,1988.0,375.0,106,"red"
"Phlebovirus",395.0,1988.0,373.0,107,"red"
"Fusobacterium",376.0,1988.0,357.0,108,"red"
"Nematodes",373.0,1988.0,360.0,109,"red"
"Trichostrongylus",356.0,1988.0,324.0,110,"red"
"Diphyllobothrium",351.0,1988.0,336.0,111,"red"
"Guinea worm",349.0,1988.0,339.0,112,"red"
"Haemonchus",344.0,1988.0,316.0,113,"red"
"Erysipelothrix",327.0,1988.0,326.0,114,"red"
"SLEV",300.0,1988.0,295.0,115,"red"
"Clonorchis",288.0,1988.0,279.0,116,"red"
"Bordetella",257.0,1988.0,243.0,117,"red"
"Rhinosporidium seeberi",236.0,1988.0,231.0,118,"red"
"Oesophagostomum",230.0,1988.0,224.0,119,"red"
"Hypoderma",218.0,1988.0,214.0,120,"red"
"Coxsackievirus",209.0,1988.0,206.0,121,"red"
"Orf virus",202.0,1988.0,195.0,122,"red"
"Lassa virus",196.0,1988.0,185.0,123,"red"
"Loa loa",176.0,1988.0,165.0,124,"red"
"VEEV",174.0,1988.0,169.0,125,"red"
"Dipetalonema",174.0,1988.0,160.0,126,"red"
"Necator",168.0,1988.0,161.0,127,"red"
"Ascaridia",166.0,1988.0,160.0,128,"red"
"HHV",158.0,1988.0,154.0,129,"red"
"Orthobunyavirus",151.0,1988.0,145.0,130,"red"
"Spirometra",132.0,1988.0,130.0,131,"red"
"Streptobacillus moniliformis or Spirillum minus",124.0,1988.0,122.0,132,"red"
"Dicrocoelium",121.0,1988.0,113.0,133,"red"
"WNV",106.0,1988.0,100.0,134,"red"
"Geotrichum candidum",105.0,1988.0,102.0,135,"red"
"Moniezia expansa",103.0,1988.0,102.0,136,"red"
"Coltivirus",86.0,1988.0,82.0,137,"red"
"Marburg virus",85.0,1988.0,83.0,138,"red"
"CCHFV",80.0,1988.0,70.0,139,"red"
"LIV",78.0,1988.0,77.0,140,"red"
"Mansonella",75.0,1988.0,69.0,141,"red"
"Bornavirus",66.0,1988.0,61.0,142,"red"
"Actinobacillus",54.0,1988.0,48.0,143,"red"
"Setaria",51.0,1988.0,47.0,144,"red"
"Echinostoma",45.0,1988.0,35.0,145,"red"
"Cochliomyia",44.0,1988.0,43.0,146,"red"
"Mycobacterium avium",38.0,1988.0,0.0,147,"red"
"Trombiculidae",23.0,1988.0,22.0,148,"red"
"OHFV",16.0,1988.0,15.0,149,"red"
"HTLV1",14.0,1988.0,1.0,150,"red"
"ZIKV",7.0,1988.0,6.0,151,"red"
"Mycobacterium tuberculosis",66900.0,1989.0,65720.0,1,"red"
"HIV",23311.0,1989.0,17088.0,2,"red"
"Plasmodium",17524.0,1989.0,16759.0,3,"red"
"HAV",15391.0,1989.0,15240.0,4,"red"
"Poliovirus",14479.0,1989.0,14367.0,5,"red"
"HBV",13448.0,1989.0,12421.0,6,"red"
"Mycobacterium leprae",13201.0,1989.0,12679.0,7,"red"
"Schistosoma",11980.0,1989.0,11528.0,8,"red"
"Candida",11854.0,1989.0,11308.0,9,"red"
"Influenza virus",11506.0,1989.0,11311.0,10,"red"
"Clostridium",9941.0,1989.0,9794.0,11,"red"
"Salmonella enterica",9199.0,1989.0,9076.0,12,"red"
"Streptococcus pyogenes",8736.0,1989.0,8658.0,13,"red"
"Neisseria gonorrhoeae",7945.0,1989.0,7721.0,14,"red"
"Measles virus",7818.0,1989.0,7608.0,15,"red"
"HSV",7529.0,1989.0,7074.0,16,"red"
"Toxoplasma",7419.0,1989.0,7195.0,17,"red"
"Brucella",7228.0,1989.0,7076.0,18,"red"
"Varicella Zoster virus",6957.0,1989.0,6681.0,19,"red"
"Echinococcus",6954.0,1989.0,6761.0,20,"red"
"Leishmania",6614.0,1989.0,6317.0,21,"red"
"Treponema",6567.0,1989.0,6424.0,22,"red"
"Chlamydia",5985.0,1989.0,5863.0,23,"red"
"Rubella",5338.0,1989.0,5257.0,24,"red"
"Trypanosoma",5088.0,1989.0,4947.0,25,"red"
"EBV",5079.0,1989.0,4971.0,26,"red"
"Shigella",4997.0,1989.0,4898.0,27,"red"
"Leptospira",4781.0,1989.0,4684.0,28,"red"
"Entamoeba histolytica",4758.0,1989.0,4681.0,29,"red"
"Rabies virus",4681.0,1989.0,4574.0,30,"red"
"Trichomonas vaginalis",4536.0,1989.0,4484.0,31,"red"
"Filarial worms",4339.0,1989.0,4140.0,32,"red"
"Aspergillus",4214.0,1989.0,3994.0,33,"red"
"Variola",3917.0,1989.0,3889.0,34,"red"
"Ascaris",3807.0,1989.0,3743.0,35,"red"
"Vibrio cholerae",3787.0,1989.0,3719.0,36,"red"
"Trypanosoma cruzi",3457.0,1989.0,3338.0,37,"red"
"Histoplasma capsulatum",3187.0,1989.0,3113.0,38,"red"
"Cryptococcus",2771.0,1989.0,2626.0,39,"red"
"Pneumocystis jirovecii",2729.0,1989.0,2413.0,40,"red"
"Mumps virus",2725.0,1989.0,2665.0,41,"red"
"Trichinella",2688.0,1989.0,2613.0,42,"red"
"Listeria monocytogenes",2679.0,1989.0,2505.0,43,"red"
"Rickettsia",2678.0,1989.0,2626.0,44,"red"
"Coccidia",2670.0,1989.0,2561.0,45,"red"
"Actinomyces",2454.0,1989.0,2386.0,46,"red"
"Protozoan",2427.0,1989.0,2320.0,47,"red"
"Giardia lamblia",2423.0,1989.0,2329.0,48,"red"
"Yersinia pestis",2315.0,1989.0,2266.0,49,"red"
"Pasteurella",2275.0,1989.0,2169.0,50,"red"
"Trichophyton",2232.0,1989.0,2172.0,51,"red"
"Coxiella burnetii",2191.0,1989.0,2109.0,52,"red"
"Taenia solium.",2014.0,1989.0,1890.0,53,"red"
"Legionella",1894.0,1989.0,1763.0,54,"red"
"Onchocerca",1862.0,1989.0,1806.0,55,"red"
"Blastomyces dermatitidis",1712.0,1989.0,1682.0,56,"red"
"Fasciola",1657.0,1989.0,1616.0,57,"red"
"HCV",1652.0,1989.0,1447.0,58,"red"
"Vaccinia virus",1650.0,1989.0,1632.0,59,"red"
"Strongyloides",1600.0,1989.0,1541.0,60,"red"
"HPV",1595.0,1989.0,1423.0,61,"red"
"Trichostrongyloidea",1592.0,1989.0,1526.0,62,"red"
"Coccidioides",1555.0,1989.0,1533.0,63,"red"
"Borrelia",1552.0,1989.0,1199.0,64,"red"
"Newcastle disease virus",1398.0,1989.0,1380.0,65,"red"
"YFV",1392.0,1989.0,1371.0,66,"red"
"Sarcoptes scabiei",1364.0,1989.0,1324.0,67,"red"
"Acari",1362.0,1989.0,1321.0,68,"red"
"Enterobius vermicularis",1349.0,1989.0,1322.0,69,"red"
"Babesia",1316.0,1989.0,1273.0,70,"red"
"TBEV",1306.0,1989.0,1241.0,71,"red"
"Ancylostoma",1273.0,1989.0,1256.0,72,"red"
"Nocardial",1261.0,1989.0,1210.0,73,"red"
"Trichuris trichiura",1184.0,1989.0,1157.0,74,"red"
"DENV",1163.0,1989.0,1091.0,75,"red"
"Fly larva",1122.0,1989.0,1085.0,76,"red"
"Bacillus anthracis",1095.0,1989.0,1074.0,77,"red"
"Japanese encephalitis virus",1063.0,1989.0,1017.0,78,"red"
"Tick",1056.0,1989.0,966.0,79,"red"
"Klebsiella",1038.0,1989.0,1027.0,80,"red"
"Bartonella",952.0,1989.0,921.0,81,"red"
"Hantavirus",951.0,1989.0,881.0,82,"red"
"Actinomycetoma",931.0,1989.0,901.0,83,"red"
"Pediculus",890.0,1989.0,852.0,84,"red"
"LCMV",890.0,1989.0,859.0,85,"red"
"Dirofilaria",860.0,1989.0,822.0,86,"red"
"Sporothrix",825.0,1989.0,804.0,87,"red"
"Corynebacterium",817.0,1989.0,780.0,88,"red"
"Poxvirus",789.0,1989.0,770.0,89,"red"
"Theileria",726.0,1989.0,684.0,90,"red"
"Hymenolepis",700.0,1989.0,681.0,91,"red"
"Opisthorchis",667.0,1989.0,622.0,92,"red"
"Sarcocystis",607.0,1989.0,580.0,93,"red"
"Orientia tsutsugamushi",579.0,1989.0,567.0,94,"red"
"Paragonimus",578.0,1989.0,555.0,95,"red"
"Cryptosporidium",570.0,1989.0,463.0,96,"red"
"JCV",547.0,1989.0,509.0,97,"red"
"HDV",546.0,1989.0,431.0,98,"red"
"Molluscum Contagiosum virus",528.0,1989.0,510.0,99,"red"
"Toxocara",509.0,1989.0,480.0,100,"red"
"Paracoccidioides brasiliensis",498.0,1989.0,474.0,101,"red"
"Ostertagia",482.0,1989.0,452.0,102,"red"
"Eurotiomycetes",469.0,1989.0,460.0,103,"red"
"Haemophilus ducreyi",436.0,1989.0,407.0,104,"red"
"Burkholderia",431.0,1989.0,413.0,105,"red"
"Phlebovirus",429.0,1989.0,395.0,106,"red"
"Staphylococcus aureus",423.0,1989.0,401.0,107,"red"
"Fusobacterium",402.0,1989.0,376.0,108,"red"
"Nematodes",385.0,1989.0,373.0,109,"red"
"Trichostrongylus",379.0,1989.0,356.0,110,"red"
"Haemonchus",364.0,1989.0,344.0,111,"red"
"Diphyllobothrium",363.0,1989.0,351.0,112,"red"
"Guinea worm",362.0,1989.0,349.0,113,"red"
"Erysipelothrix",330.0,1989.0,327.0,114,"red"
"Clonorchis",302.0,1989.0,288.0,115,"red"
"SLEV",301.0,1989.0,300.0,116,"red"
"Bordetella",278.0,1989.0,257.0,117,"red"
"Rhinosporidium seeberi",246.0,1989.0,236.0,118,"red"
"Balantidium coli",242.0,1989.0,241.0,119,"red"
"Oesophagostomum",235.0,1989.0,230.0,120,"red"
"Hypoderma",224.0,1989.0,218.0,121,"red"
"Coxsackievirus",214.0,1989.0,209.0,122,"red"
"Lassa virus",212.0,1989.0,196.0,123,"red"
"Orf virus",209.0,1989.0,202.0,124,"red"
"Loa loa",198.0,1989.0,176.0,125,"red"
"Dipetalonema",180.0,1989.0,174.0,126,"red"
"Necator",180.0,1989.0,168.0,127,"red"
"VEEV",177.0,1989.0,174.0,128,"red"
"HHV",173.0,1989.0,158.0,129,"red"
"Ascaridia",169.0,1989.0,166.0,130,"red"
"Orthobunyavirus",161.0,1989.0,151.0,131,"red"
"Spirometra",140.0,1989.0,132.0,132,"red"
"Streptobacillus moniliformis or Spirillum minus",125.0,1989.0,124.0,133,"red"
"Mycobacterium avium",125.0,1989.0,38.0,134,"red"
"Dicrocoelium",125.0,1989.0,121.0,135,"red"
"WNV",116.0,1989.0,106.0,136,"red"
"Geotrichum candidum",106.0,1989.0,105.0,137,"red"
"Moniezia expansa",105.0,1989.0,103.0,138,"red"
"CCHFV",88.0,1989.0,80.0,139,"red"
"Coltivirus",88.0,1989.0,86.0,140,"red"
"Marburg virus",87.0,1989.0,85.0,141,"red"
"Mansonella",81.0,1989.0,75.0,142,"red"
"HTLV1",81.0,1989.0,14.0,143,"red"
"Bornavirus",72.0,1989.0,66.0,144,"red"
"Cowpox virus",65.0,1989.0,63.0,145,"red"
"Actinobacillus",57.0,1989.0,54.0,146,"red"
"Setaria",55.0,1989.0,51.0,147,"red"
"Echinostoma",52.0,1989.0,45.0,148,"red"
"Cochliomyia",52.0,1989.0,44.0,149,"red"
"KFDV",35.0,1989.0,34.0,150,"red"
"Trombiculidae",26.0,1989.0,23.0,151,"red"
"OHFV",18.0,1989.0,16.0,152,"red"
"Anaplasmataceae",12.0,1989.0,11.0,153,"red"
"Mycobacterium tuberculosis",68142.0,1990.0,66900.0,1,"red"
"HIV",30390.0,1990.0,23311.0,2,"red"
"Plasmodium",18372.0,1990.0,17524.0,3,"red"
"HAV",15581.0,1990.0,15391.0,4,"red"
"Poliovirus",14602.0,1990.0,14479.0,5,"red"
"HBV",14542.0,1990.0,13448.0,6,"red"
"Mycobacterium leprae",13707.0,1990.0,13201.0,7,"red"
"Candida",12466.0,1990.0,11854.0,8,"red"
"Schistosoma",12367.0,1990.0,11980.0,9,"red"
"Influenza virus",11721.0,1990.0,11506.0,10,"red"
"Clostridium",10105.0,1990.0,9941.0,11,"red"
"Salmonella enterica",9329.0,1990.0,9199.0,12,"red"
"Streptococcus pyogenes",8800.0,1990.0,8736.0,13,"red"
"Neisseria gonorrhoeae",8158.0,1990.0,7945.0,14,"red"
"Measles virus",8094.0,1990.0,7818.0,15,"red"
"HSV",7936.0,1990.0,7529.0,16,"red"
"Toxoplasma",7666.0,1990.0,7419.0,17,"red"
"Brucella",7378.0,1990.0,7228.0,18,"red"
"Varicella Zoster virus",7236.0,1990.0,6957.0,19,"red"
"Echinococcus",7126.0,1990.0,6954.0,20,"red"
"Leishmania",6950.0,1990.0,6614.0,21,"red"
"Treponema",6700.0,1990.0,6567.0,22,"red"
"Chlamydia",6103.0,1990.0,5985.0,23,"red"
"Rubella",5430.0,1990.0,5338.0,24,"red"
"Trypanosoma",5202.0,1990.0,5088.0,25,"red"
"EBV",5186.0,1990.0,5079.0,26,"red"
"Shigella",5121.0,1990.0,4997.0,27,"red"
"Leptospira",4879.0,1990.0,4781.0,28,"red"
"Entamoeba histolytica",4819.0,1990.0,4758.0,29,"red"
"Rabies virus",4791.0,1990.0,4681.0,30,"red"
"Trichomonas vaginalis",4609.0,1990.0,4536.0,31,"red"
"Filarial worms",4505.0,1990.0,4339.0,32,"red"
"Aspergillus",4445.0,1990.0,4214.0,33,"red"
"Variola",3935.0,1990.0,3917.0,34,"red"
"Ascaris",3873.0,1990.0,3807.0,35,"red"
"Vibrio cholerae",3859.0,1990.0,3787.0,36,"red"
"Trypanosoma cruzi",3592.0,1990.0,3457.0,37,"red"
"Histoplasma capsulatum",3274.0,1990.0,3187.0,38,"red"
"Pneumocystis jirovecii",3085.0,1990.0,2729.0,39,"red"
"Cryptococcus",2912.0,1990.0,2771.0,40,"red"
"Listeria monocytogenes",2820.0,1990.0,2679.0,41,"red"
"Mumps virus",2777.0,1990.0,2725.0,42,"red"
"Coccidia",2755.0,1990.0,2670.0,43,"red"
"Trichinella",2755.0,1990.0,2688.0,44,"red"
"Rickettsia",2719.0,1990.0,2678.0,45,"red"
"Protozoan",2556.0,1990.0,2427.0,46,"red"
"Giardia lamblia",2529.0,1990.0,2423.0,47,"red"
"Actinomyces",2524.0,1990.0,2454.0,48,"red"
"Pasteurella",2381.0,1990.0,2275.0,49,"red"
"Yersinia pestis",2358.0,1990.0,2315.0,50,"red"
"Trichophyton",2300.0,1990.0,2232.0,51,"red"
"Coxiella burnetii",2238.0,1990.0,2191.0,52,"red"
"Taenia solium.",2135.0,1990.0,2014.0,53,"red"
"HCV",2120.0,1990.0,1652.0,54,"red"
"Legionella",2036.0,1990.0,1894.0,55,"red"
"Onchocerca",1960.0,1990.0,1862.0,56,"red"
"Borrelia",1877.0,1990.0,1552.0,57,"red"
"HPV",1811.0,1990.0,1595.0,58,"red"
"Blastomyces dermatitidis",1739.0,1990.0,1712.0,59,"red"
"Fasciola",1702.0,1990.0,1657.0,60,"red"
"Vaccinia virus",1665.0,1990.0,1650.0,61,"red"
"Strongyloides",1663.0,1990.0,1600.0,62,"red"
"Trichostrongyloidea",1633.0,1990.0,1592.0,63,"red"
"Coccidioides",1597.0,1990.0,1555.0,64,"red"
"Sarcoptes scabiei",1419.0,1990.0,1364.0,65,"red"
"Newcastle disease virus",1418.0,1990.0,1398.0,66,"red"
"YFV",1416.0,1990.0,1392.0,67,"red"
"Acari",1395.0,1990.0,1362.0,68,"red"
"Enterobius vermicularis",1366.0,1990.0,1349.0,69,"red"
"Babesia",1362.0,1990.0,1316.0,70,"red"
"TBEV",1351.0,1990.0,1306.0,71,"red"
"Nocardial",1312.0,1990.0,1261.0,72,"red"
"Ancylostoma",1286.0,1990.0,1273.0,73,"red"
"DENV",1231.0,1990.0,1163.0,74,"red"
"Trichuris trichiura",1204.0,1990.0,1184.0,75,"red"
"Fly larva",1163.0,1990.0,1122.0,76,"red"
"Tick",1145.0,1990.0,1056.0,77,"red"
"Bacillus anthracis",1115.0,1990.0,1095.0,78,"red"
"Japanese encephalitis virus",1093.0,1990.0,1063.0,79,"red"
"Klebsiella",1056.0,1990.0,1038.0,80,"red"
"Hantavirus",1022.0,1990.0,951.0,81,"red"
"Bartonella",980.0,1990.0,952.0,82,"red"
"Actinomycetoma",959.0,1990.0,931.0,83,"red"
"Pediculus",930.0,1990.0,890.0,84,"red"
"LCMV",916.0,1990.0,890.0,85,"red"
"Dirofilaria",902.0,1990.0,860.0,86,"red"
"Corynebacterium",863.0,1990.0,817.0,87,"red"
"Sporothrix",850.0,1990.0,825.0,88,"red"
"Poxvirus",807.0,1990.0,789.0,89,"red"
"Theileria",781.0,1990.0,726.0,90,"red"
"Hymenolepis",724.0,1990.0,700.0,91,"red"
"Opisthorchis",706.0,1990.0,667.0,92,"red"
"Cryptosporidium",694.0,1990.0,570.0,93,"red"
"HDV",670.0,1990.0,546.0,94,"red"
"Sarcocystis",627.0,1990.0,607.0,95,"red"
"Orientia tsutsugamushi",594.0,1990.0,579.0,96,"red"
"Paragonimus",589.0,1990.0,578.0,97,"red"
"JCV",579.0,1990.0,547.0,98,"red"
"Toxocara",550.0,1990.0,509.0,99,"red"
"Molluscum Contagiosum virus",548.0,1990.0,528.0,100,"red"
"Paracoccidioides brasiliensis",513.0,1990.0,498.0,101,"red"
"Ostertagia",502.0,1990.0,482.0,102,"red"
"Eurotiomycetes",476.0,1990.0,469.0,103,"red"
"Burkholderia",460.0,1990.0,431.0,104,"red"
"Haemophilus ducreyi",458.0,1990.0,436.0,105,"red"
